Project ID,Project Start Date,Project Completion Date,Borough,Postcode,Census Tract,NTA - Neighborhood Tabulation Area,Building Completion Date,Reporting Construction Type,Extended Affordability Only,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,All Counted Units,Total Units,Project Start Year,Project End Year,Percent
73289,2022-09-07,2024-01-01,Bronx,10457,225,BX14,,New Construction,No,0,0,0,0,19,19,20,2022,2024,0.95
73265,2022-09-06,2024-01-01,Brooklyn,11212,908,BK81,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73269,2022-09-06,2024-01-01,Brooklyn,11207,411,BK78,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73269,2022-09-06,2024-01-01,Brooklyn,11207,411,BK78,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73297,2022-09-06,2024-01-01,Bronx,10453,20502,BX36,,New Construction,No,0,0,0,0,7,7,8,2022,2024,0.875
73307,2022-09-06,2024-01-01,Bronx,10457,395,BX01,,New Construction,No,0,0,0,0,4,4,12,2022,2024,0.333
73232,2022-09-01,2024-01-01,Brooklyn,11212,902,BK81,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73287,2022-09-01,2024-01-01,Bronx,10457,37504,BX17,,New Construction,No,0,0,0,0,24,24,25,2022,2024,0.96
70891,2022-08-31,2024-01-01,Queens,11691,103201,QN15,,New Construction,No,88,0,58,0,0,147,147,2022,2024,1.0
73280,2022-08-31,2024-01-01,Queens,11372,281,QN28,,New Construction,No,0,0,0,0,12,12,40,2022,2024,0.3
71751,2022-08-30,2024-01-01,Queens,11374,69701,QN18,,New Construction,No,0,0,19,0,0,19,78,2022,2024,0.244
73228,2022-08-30,2024-01-01,Bronx,10460,363,BX17,,New Construction,No,0,0,0,0,16,16,51,2022,2024,0.314
73286,2022-08-30,2024-01-01,Brooklyn,11208,1192,BK82,,New Construction,No,0,0,0,0,3,3,7,2022,2024,0.429
73290,2022-08-30,2024-01-01,Bronx,10466,394,BX44,,New Construction,No,0,0,0,0,26,26,27,2022,2024,0.963
72817,2022-08-29,2022-08-29,Queens,11431,,,08/29/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
73239,2022-08-29,2024-01-01,Bronx,10463,295,BX29,,New Construction,No,0,0,0,0,27,27,89,2022,2024,0.303
72801,2022-08-26,2022-08-26,Staten Island,10341,,,08/26/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72828,2022-08-26,2022-08-26,Staten Island,10341,,,08/26/2022,New Construction,No,0,1,0,0,0,1,1,2022,2022,1.0
72143,2022-08-25,2024-01-01,Brooklyn,11217,119,BK37,,New Construction,No,0,27,26,14,0,67,255,2022,2024,0.263
73273,2022-08-24,2024-01-01,Brooklyn,11210,788,BK42,,New Construction,No,0,0,0,0,16,16,53,2022,2024,0.302
73279,2022-08-24,2024-01-01,Brooklyn,11210,784,BK91,,New Construction,No,0,0,0,0,6,6,19,2022,2024,0.316
73223,2022-08-23,2024-01-01,Brooklyn,11226,824,BK95,,New Construction,No,0,0,0,0,13,13,41,2022,2024,0.317
73238,2022-08-22,2024-01-01,Bronx,10466,420,BX44,,New Construction,No,0,0,0,0,28,28,92,2022,2024,0.304
73276,2022-08-22,2024-01-01,Brooklyn,11221,289,BK35,,New Construction,No,0,0,0,0,7,7,22,2022,2024,0.318
67200,2022-08-19,2024-01-01,Brooklyn,11233,359,BK61,,New Construction,No,10,21,13,0,0,45,45,2022,2024,1.0
73250,2022-08-18,2024-01-01,Queens,11413,626,QN66,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73264,2022-08-18,2024-01-01,Bronx,10456,185,BX35,,New Construction,No,0,0,0,0,3,3,10,2022,2024,0.3
73271,2022-08-17,2024-01-01,Brooklyn,11206,257,BK75,,New Construction,No,0,0,0,0,10,10,33,2022,2024,0.303
71573,2022-08-16,2024-01-01,Brooklyn,11201,33,BK68,,New Construction,No,0,0,52,0,0,52,52,2022,2024,1.0
71573,2022-08-16,2024-01-01,Brooklyn,11201,33,BK68,,New Construction,No,0,0,0,0,0,0,1046,2022,2024,0.0
72794,2022-08-12,2022-08-12,Queens,11431,,,08/12/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72796,2022-08-12,2022-08-12,Manhattan,10001,,,08/12/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72797,2022-08-12,2022-08-12,Brooklyn,11201,,,08/12/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72847,2022-08-12,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,2,0,2,2,2022,2024,1.0
72132,2022-08-11,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72108,2022-08-10,2024-01-01,Queens,11431,,,,Preservation,No,0,0,0,1,0,1,1,2022,2024,1.0
72793,2022-08-10,2022-08-10,Queens,11431,,,08/10/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
73283,2022-08-10,2024-01-01,Queens,11423,478,QN06,,New Construction,No,0,0,0,0,31,31,101,2022,2024,0.307
73303,2022-08-10,2024-01-01,Brooklyn,11235,608,BK17,,New Construction,No,0,0,0,0,14,14,45,2022,2024,0.311
73213,2022-08-09,2024-01-01,Queens,11373,271,QN29,,New Construction,No,0,0,0,1,2,3,10,2022,2024,0.3
73291,2022-08-09,2024-01-01,Queens,11368,401,QN26,,New Construction,No,0,0,0,0,3,3,7,2022,2024,0.429
72020,2022-08-08,2024-01-01,Bronx,10451,,,,Preservation,No,0,0,0,1,0,1,1,2022,2024,1.0
72789,2022-08-08,2022-08-08,Bronx,10451,,,08/08/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72043,2022-08-05,2024-01-01,Queens,11431,,,,Preservation,No,1,0,0,0,0,1,1,2022,2024,1.0
72180,2022-08-04,2024-01-01,Manhattan,10034,299,MN01,,New Construction,No,0,34,56,0,0,90,224,2022,2024,0.402
72182,2022-08-04,2024-01-01,Manhattan,10034,299,MN01,,New Construction,No,0,74,116,0,0,190,474,2022,2024,0.401
73305,2022-08-04,2024-01-01,Brooklyn,11212,898,BK81,,New Construction,No,0,0,0,0,3,3,9,2022,2024,0.333
69760,2022-07-28,2024-01-01,Bronx,10451,173,BX14,,New Construction,No,0,0,27,0,0,27,155,2022,2024,0.174
73233,2022-07-28,2024-01-01,Brooklyn,11221,421,BK78,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
70072,2022-07-21,2024-01-01,Queens,11105,137,QN72,,New Construction,No,0,0,10,0,0,10,35,2022,2024,0.286
70072,2022-07-21,2024-01-01,Queens,11105,137,QN72,,New Construction,No,0,0,19,0,0,19,64,2022,2024,0.297
72730,2022-07-19,2022-07-19,Brooklyn,11201,,,07/19/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72667,2022-07-18,2022-10-28,Bronx,10451,,,10/28/2022,Preservation,No,0,0,0,0,2,2,2,2022,2022,1.0
73224,2022-07-18,2024-01-01,Brooklyn,11206,491,BK90,,New Construction,No,0,0,0,0,3,3,10,2022,2024,0.3
73268,2022-07-18,2024-01-01,Brooklyn,11205,233,BK75,,New Construction,No,0,0,0,0,3,3,9,2022,2024,0.333
72703,2022-07-15,2022-07-15,Bronx,10451,,,07/15/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72705,2022-07-15,2022-07-15,Brooklyn,11201,,,07/15/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72677,2022-07-14,2022-07-14,Bronx,10451,,,07/14/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
73293,2022-07-14,2024-01-01,Brooklyn,11213,309,BK61,,New Construction,No,0,0,0,0,3,3,7,2022,2024,0.429
72678,2022-07-08,2022-07-08,Queens,11431,,,07/08/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
73194,2022-07-07,2024-01-01,Brooklyn,11226,824,BK95,,New Construction,No,0,0,0,0,7,7,22,2022,2024,0.318
73217,2022-07-06,2024-01-01,Bronx,10457,22902,BX41,,New Construction,No,0,0,0,0,8,8,25,2022,2024,0.32
50204,2022-06-30,2024-01-01,Manhattan,10011,87,MN13,,New Construction,No,0,0,0,0,26,26,26,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,6,12,2,0,0,20,20,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,4,11,1,0,0,17,17,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,1,10,0,0,0,11,11,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,2,7,1,0,0,10,10,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10027,20901,MN09,,Preservation,No,4,3,3,0,0,10,10,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10027,20901,MN09,,Preservation,No,5,3,2,0,0,10,10,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10027,20901,MN09,,Preservation,No,4,3,3,0,0,10,10,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,8,9,1,0,0,18,18,2022,2024,1.0
66789,2022-06-30,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,1,8,1,0,0,10,10,2022,2024,1.0
67899,2022-06-30,2024-01-01,Brooklyn,11221,433,BK77,,New Construction,No,152,0,0,0,0,153,153,2022,2024,1.0
68815,2022-06-30,2024-01-01,Bronx,10459,12901,BX33,,Preservation,No,0,46,77,1,0,124,124,2022,2024,1.0
69217,2022-06-30,2024-01-01,Bronx,10470,442,BX62,,Preservation,No,27,0,27,0,0,54,54,2022,2024,1.0
69217,2022-06-30,2024-01-01,Bronx,10470,442,BX62,,Preservation,No,36,0,35,0,0,72,72,2022,2024,1.0
70115,2022-06-30,2024-01-01,Queens,11432,460,QN61,,New Construction,No,0,0,108,0,0,108,614,2022,2024,0.176
70170,2022-06-30,2024-01-01,Bronx,10467,334,BX99,,Preservation,No,0,5,5,0,0,10,10,2022,2024,1.0
70170,2022-06-30,2024-01-01,Bronx,10460,60,BX75,,Preservation,No,1,18,10,0,0,30,30,2022,2024,1.0
70170,2022-06-30,2024-01-01,Bronx,10460,363,BX17,,Preservation,No,5,12,2,0,0,20,20,2022,2024,1.0
70170,2022-06-30,2024-01-01,Bronx,10460,359,BX17,,Preservation,No,12,16,17,0,0,46,46,2022,2024,1.0
70725,2022-06-30,2024-01-01,Brooklyn,11206,507,BK75,,New Construction,No,28,28,83,0,0,140,140,2022,2024,1.0
70746,2022-06-30,2024-01-01,Brooklyn,11225,213,BK63,,Preservation,No,42,46,154,78,0,321,321,2022,2024,1.0
71374,2022-06-30,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,4,0,0,0,4,4,2022,2024,1.0
71469,2022-06-30,2024-01-01,Bronx,10459,12901,BX33,,Preservation,No,1,24,44,0,0,70,70,2022,2024,1.0
72577,2022-06-30,2022-06-30,Staten Island,10341,,,06/30/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72578,2022-06-30,2022-06-30,Staten Island,10341,,,06/30/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72581,2022-06-30,2024-01-01,Manhattan,10031,22302,MN06,,Preservation,No,0,0,226,339,0,565,565,2022,2024,1.0
72604,2022-06-30,2024-01-01,Queens,11431,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72632,2022-06-30,2024-01-01,Queens,11431,,,,Preservation,No,0,0,0,1,0,1,1,2022,2024,1.0
72633,2022-06-30,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72634,2022-06-30,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,2,0,2,2,2022,2024,1.0
72646,2022-06-30,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,3,0,3,3,2022,2024,1.0
73209,2022-06-30,2024-01-01,Queens,11431,,,,New Construction,No,0,0,0,0,46,46,151,2022,2024,0.305
73285,2022-06-30,2024-01-01,Bronx,10457,381,BX41,,New Construction,No,0,0,0,0,67,67,68,2022,2024,0.985
60031,2022-06-29,2024-01-01,Bronx,10457,36901,BX17,,New Construction,No,39,38,75,0,0,153,153,2022,2024,1.0
63776,2022-06-29,2024-01-01,Brooklyn,11212,920,BK81,,New Construction,No,53,51,103,0,0,208,208,2022,2024,1.0
68134,2022-06-29,2024-01-01,Manhattan,10030,232,MN03,,Preservation,Yes,12,2,0,0,0,15,15,2022,2024,1.0
68134,2022-06-29,2024-01-01,Manhattan,10030,232,MN03,06/29/2022,Preservation,Yes,13,2,0,0,0,15,15,2022,2024,1.0
68134,2022-06-29,2024-01-01,Manhattan,10030,232,MN03,06/29/2022,Preservation,Yes,13,1,0,1,0,15,15,2022,2024,1.0
68134,2022-06-29,2024-01-01,Manhattan,10030,232,MN03,06/29/2022,Preservation,Yes,13,1,1,0,0,15,15,2022,2024,1.0
72550,2022-06-29,2022-06-29,Staten Island,10341,,,06/29/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72563,2022-06-29,2022-06-29,Queens,11431,,,06/29/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72669,2022-06-29,2024-01-01,Bronx,10451,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72673,2022-06-29,2024-01-01,Bronx,10451,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72675,2022-06-29,2024-01-01,Bronx,10451,,,,Preservation,No,0,2,0,0,0,2,2,2022,2024,1.0
73219,2022-06-29,2024-01-01,Brooklyn,11212,906,BK81,,New Construction,No,0,0,0,0,7,7,23,2022,2024,0.304
73220,2022-06-29,2024-01-01,Brooklyn,11203,804,BK60,,New Construction,No,0,0,0,0,12,12,37,2022,2024,0.324
67981,2022-06-28,2024-01-01,Manhattan,10002,1402,MN28,,New Construction,No,70,46,115,0,0,232,232,2022,2024,1.0
71106,2022-06-28,2022-06-28,Queens,11103,145,QN70,06/28/2022,New Construction,No,0,0,0,0,2,2,6,2022,2022,0.333
72582,2022-06-28,2024-01-01,Queens,11431,,,,Preservation,No,0,1,0,0,0,1,1,2022,2024,1.0
72583,2022-06-28,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,1,0,0,0,1,1,2022,2024,1.0
72630,2022-06-28,2024-01-01,Queens,11431,,,,Preservation,No,0,0,0,2,0,2,2,2022,2024,1.0
68458,2022-06-24,2024-01-01,Brooklyn,11208,1196,BK82,,New Construction,No,88,33,13,0,0,135,135,2022,2024,1.0
68944,2022-06-24,2024-01-01,Queens,11104,18102,QN31,,Preservation,No,0,20,0,0,0,20,20,2022,2024,1.0
71903,2022-06-24,2024-01-01,Brooklyn,11215,119,BK37,,New Construction,No,0,36,36,17,0,89,360,2022,2024,0.247
72551,2022-06-24,2022-06-24,Queens,11431,,,06/24/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72603,2022-06-24,2024-01-01,Staten Island,10341,,,,Preservation,No,0,0,0,2,0,2,2,2022,2024,1.0
72635,2022-06-24,2024-01-01,Brooklyn,11201,,,,Preservation,No,4,0,0,0,0,4,4,2022,2024,1.0
71386,2022-06-23,2024-01-01,Queens,11431,,,,Preservation,No,1,0,0,0,0,1,1,2022,2024,1.0
72004,2022-06-23,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,0,2,2,2,2022,2024,1.0
72008,2022-06-23,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72549,2022-06-23,2022-06-23,Bronx,10451,,,06/23/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72553,2022-06-23,2024-01-01,Queens,11431,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72653,2022-06-23,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72658,2022-06-23,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,2,0,2,2,2022,2024,1.0
72659,2022-06-23,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
71819,2022-06-22,2024-01-01,Brooklyn,11215,119,BK37,,New Construction,No,0,23,23,10,0,56,224,2022,2024,0.25
72527,2022-06-22,2022-06-22,Brooklyn,11201,,,06/22/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
63886,2022-06-21,2024-01-01,Brooklyn,11221,373,BK79,,New Construction,No,10,44,53,0,0,108,108,2022,2024,1.0
73222,2022-06-21,2024-01-01,Brooklyn,11211,513,BK73,,New Construction,No,0,0,0,0,3,3,10,2022,2024,0.3
72640,2022-06-20,2024-01-01,Queens,11431,,,,Preservation,No,0,0,0,1,0,1,1,2022,2024,1.0
73226,2022-06-20,2024-01-01,Brooklyn,11207,1152,BK82,,New Construction,No,0,0,0,0,5,5,15,2022,2024,0.333
73227,2022-06-20,2024-01-01,Manhattan,10027,222,MN11,,New Construction,No,0,0,0,0,2,2,6,2022,2024,0.333
68766,2022-06-17,2024-01-01,Bronx,10467,425,BX43,,New Construction,No,70,24,21,0,0,116,116,2022,2024,1.0
71247,2022-06-17,2024-01-01,Manhattan,10035,198,MN34,,New Construction,No,0,23,22,0,8,53,222,2022,2024,0.239
72360,2022-06-17,2022-06-17,Bronx,10451,,,06/17/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72543,2022-06-17,2024-01-01,Queens,11431,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72547,2022-06-17,2024-01-01,Brooklyn,11201,,,,Preservation,No,2,0,0,0,0,2,2,2022,2024,1.0
72676,2022-06-17,2022-07-27,Brooklyn,11201,,,07/27/2022,Preservation,No,2,0,0,0,0,2,2,2022,2022,1.0
66904,2022-06-16,2024-01-01,Brooklyn,11208,1192,BK82,,New Construction,No,105,23,45,0,0,174,174,2022,2024,1.0
69259,2022-06-16,2024-01-01,Bronx,10453,217,BX36,,New Construction,No,213,28,84,0,0,326,326,2022,2024,1.0
72541,2022-06-16,2024-01-01,Queens,11431,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72656,2022-06-16,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,1,0,1,1,2022,2024,1.0
73277,2022-06-16,2024-01-01,Manhattan,10035,188,MN34,,New Construction,No,0,0,0,0,4,4,12,2022,2024,0.333
72548,2022-06-15,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72601,2022-06-15,2024-01-01,Queens,11431,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72602,2022-06-15,2024-01-01,Queens,11431,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72668,2022-06-15,2024-01-01,Bronx,10451,,,,Preservation,No,0,0,0,1,0,1,1,2022,2024,1.0
72674,2022-06-15,2024-01-01,Bronx,10451,,,,Preservation,No,2,0,0,0,0,2,2,2022,2024,1.0
73225,2022-06-14,2024-01-01,Queens,11102,6501,QN70,,New Construction,No,0,0,0,0,7,7,23,2022,2024,0.304
70532,2022-06-13,2024-01-01,Queens,11101,19,QN31,,New Construction,No,0,0,0,0,6,6,20,2022,2024,0.3
71639,2022-06-13,2024-01-01,Bronx,10451,,,,Preservation,No,0,2,0,0,0,2,2,2022,2024,1.0
72540,2022-06-13,2024-01-01,Queens,11431,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72552,2022-06-13,2024-01-01,Queens,11431,,,,Preservation,No,0,0,0,1,0,1,1,2022,2024,1.0
72670,2022-06-13,2024-01-01,Bronx,10451,,,,Preservation,No,0,1,0,0,0,1,1,2022,2024,1.0
72671,2022-06-13,2024-01-01,Bronx,10451,,,,Preservation,No,0,0,1,0,0,1,1,2022,2024,1.0
72003,2022-06-11,2022-09-29,Brooklyn,11201,,,09/29/2022,Preservation,No,0,0,0,2,0,2,2,2022,2022,1.0
67443,2022-06-10,2024-01-01,Brooklyn,11212,916,BK81,,Preservation,No,0,5,1,0,0,6,6,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10456,151,BX35,,Preservation,No,2,6,4,0,0,13,13,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10456,151,BX35,,Preservation,No,3,6,1,0,0,10,10,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10451,141,BX35,,Preservation,No,2,5,0,0,0,7,7,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10456,185,BX35,,Preservation,No,0,8,2,0,0,10,10,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10459,125,BX35,,Preservation,No,0,8,2,0,0,10,10,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10459,123,BX75,,Preservation,No,4,13,3,0,0,21,21,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10460,157,BX75,,Preservation,No,0,2,8,0,0,10,10,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10457,165,BX01,,Preservation,No,1,7,2,0,0,10,10,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10459,151,BX35,,Preservation,No,6,1,3,0,0,10,10,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10459,153,BX75,,Preservation,No,2,6,2,0,0,11,11,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10456,151,BX35,,Preservation,No,7,12,1,0,0,20,20,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10456,135,BX35,,Preservation,No,8,5,2,0,0,15,15,2022,2024,1.0
69689,2022-06-10,2024-01-01,Bronx,10452,199,BX26,,Preservation,No,0,29,24,0,0,54,54,2022,2024,1.0
71822,2022-06-10,2024-01-01,Manhattan,10028,138,MN32,,New Construction,No,0,0,5,0,0,5,70,2022,2024,0.071
71927,2022-06-10,2024-01-01,Queens,11377,25302,QN31,,New Construction,No,0,9,9,3,0,21,87,2022,2024,0.241
72512,2022-06-10,2022-06-10,Queens,11431,,,06/10/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
73206,2022-06-10,2024-01-01,Manhattan,10039,234,MN03,,New Construction,No,0,0,0,0,5,5,14,2022,2024,0.357
73206,2022-06-10,2024-01-01,Manhattan,10039,234,MN03,,New Construction,No,0,0,0,0,4,4,13,2022,2024,0.308
72615,2022-06-09,2024-01-01,Brooklyn,11221,385,BK35,,New Construction,No,0,0,0,0,3,3,10,2022,2024,0.3
73202,2022-06-09,2024-01-01,Bronx,10459,131,BX33,,New Construction,No,0,0,0,0,9,9,30,2022,2024,0.3
73214,2022-06-09,2024-01-01,Brooklyn,11205,233,BK75,,New Construction,No,0,0,0,0,16,16,52,2022,2024,0.308
73215,2022-06-09,2024-01-01,Bronx,10467,394,BX44,,New Construction,No,0,0,0,0,3,3,10,2022,2024,0.3
73215,2022-06-09,2024-01-01,Bronx,10467,394,BX44,,New Construction,No,0,0,0,0,3,3,10,2022,2024,0.3
73208,2022-06-07,2024-01-01,Brooklyn,11221,419,BK78,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73208,2022-06-07,2024-01-01,Brooklyn,11221,419,BK78,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73208,2022-06-07,2024-01-01,Brooklyn,11221,419,BK78,,New Construction,No,0,0,0,0,3,3,8,2022,2024,0.375
73221,2022-06-07,2024-01-01,Queens,11101,51,QN68,,New Construction,No,0,0,0,0,4,4,12,2022,2024,0.333
72021,2022-06-04,2024-01-01,Queens,11431,,,,Preservation,No,2,0,0,0,0,2,2,2022,2024,1.0
72441,2022-06-03,2022-06-03,Brooklyn,11201,,,06/03/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72542,2022-06-03,2024-01-01,Queens,11431,,,,Preservation,No,0,1,0,0,0,1,1,2022,2024,1.0
72651,2022-06-03,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,2,0,2,2,2022,2024,1.0
73210,2022-06-03,2024-01-01,Brooklyn,11206,287,BK35,,New Construction,No,0,0,0,0,5,5,16,2022,2024,0.312
73211,2022-06-03,2024-01-01,Queens,11431,,,,New Construction,No,0,0,0,0,10,10,31,2022,2024,0.323
73278,2022-06-03,2024-01-01,Bronx,10459,123,BX75,,New Construction,No,0,0,0,0,3,3,9,2022,2024,0.333
70805,2022-06-02,2024-01-01,Brooklyn,11206,25901,BK75,,New Construction,No,0,0,4,0,0,4,20,2022,2024,0.2
72524,2022-06-02,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,1,0,0,0,1,1,2022,2024,1.0
72520,2022-06-01,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72521,2022-06-01,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,3,0,0,0,3,3,2022,2024,1.0
72522,2022-06-01,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72523,2022-06-01,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
72657,2022-06-01,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,0,4,0,4,4,2022,2024,1.0
72641,2022-05-27,2022-10-28,Bronx,10451,,,10/28/2022,Preservation,No,0,0,0,0,2,2,2,2022,2022,1.0
72429,2022-05-26,2022-05-26,Queens,11431,,,05/26/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
72430,2022-05-26,2022-05-26,Queens,11431,,,05/26/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
71246,2022-05-25,2024-01-01,Manhattan,10018,115,MN15,,New Construction,No,0,12,12,0,0,24,117,2022,2024,0.205
72642,2022-05-24,2024-01-01,Brooklyn,11201,,,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
73212,2022-05-24,2024-01-01,Bronx,10455,69,BX34,,New Construction,No,0,0,0,0,7,7,21,2022,2024,0.333
73244,2022-05-24,2024-01-01,Brooklyn,11237,443,BK77,,New Construction,No,0,0,0,0,3,3,10,2022,2024,0.3
72614,2022-05-23,2024-01-01,Bronx,10467,380,BX44,,New Construction,No,0,0,0,0,28,28,92,2022,2024,0.304
52728,2022-05-20,2024-01-01,Manhattan,10032,245,MN36,,Preservation,No,0,0,2,0,0,2,2,2022,2024,1.0
52728,2022-05-20,2024-01-01,Manhattan,10032,245,MN36,,Preservation,No,5,7,2,0,0,15,15,2022,2024,1.0
52728,2022-05-20,2024-01-01,Manhattan,10032,24301,MN36,,Preservation,No,9,6,4,0,0,20,20,2022,2024,1.0
52728,2022-05-20,2024-01-01,Manhattan,10032,24301,MN36,,Preservation,No,2,7,5,0,0,14,14,2022,2024,1.0
52728,2022-05-20,2024-01-01,Manhattan,10032,251,MN36,,Preservation,No,0,4,0,0,0,4,4,2022,2024,1.0
72151,2022-05-20,2024-01-01,Brooklyn,11210,774,BK42,,New Construction,No,0,17,25,0,0,42,171,2022,2024,0.246
72402,2022-05-20,2022-05-20,Queens,11431,,,05/20/2022,New Construction,No,0,0,1,0,0,1,1,2022,2022,1.0
73200,2022-05-20,2024-01-01,Brooklyn,11203,87401,BK60,,New Construction,No,0,0,0,0,2,2,6,2022,2024,0.333
68175,2022-05-19,2024-01-01,Brooklyn,11207,1198,BK82,,New Construction,No,0,27,37,13,0,77,321,2022,2024,0.24
72458,2022-05-19,2024-01-01,Brooklyn,11235,608,BK17,,New Construction,No,0,0,0,0,6,6,19,2022,2024,0.316
